mode,scenario,workload,latency_ms
quorum-w2r2,node_crash_midrun,write_heavy,0.5517
quorum-w2r2,node_crash_midrun,write_heavy,0.5098
quorum-w2r2,node_crash_midrun,write_heavy,0.5415
quorum-w2r2,node_crash_midrun,write_heavy,0.6094
quorum-w2r2,node_crash_midrun,write_heavy,0.5567
quorum-w2r2,node_crash_midrun,write_heavy,0.6020
quorum-w2r2,node_crash_midrun,write_heavy,0.6184
quorum-w2r2,node_crash_midrun,write_heavy,0.6133
quorum-w2r2,node_crash_midrun,write_heavy,0.6130
quorum-w2r2,node_crash_midrun,write_heavy,0.5712
quorum-w2r2,node_crash_midrun,write_heavy,0.5878
quorum-w2r2,node_crash_midrun,write_heavy,0.5702
quorum-w2r2,node_crash_midrun,write_heavy,0.6147
quorum-w2r2,node_crash_midrun,write_heavy,0.5521
quorum-w2r2,node_crash_midrun,write_heavy,0.5708
quorum-w2r2,node_crash_midrun,write_heavy,0.9507
quorum-w2r2,node_crash_midrun,write_heavy,0.7585
quorum-w2r2,node_crash_midrun,write_heavy,0.5941
quorum-w2r2,node_crash_midrun,write_heavy,0.6080
quorum-w2r2,node_crash_midrun,write_heavy,0.6149
quorum-w2r2,node_crash_midrun,write_heavy,0.5956
quorum-w2r2,node_crash_midrun,write_heavy,0.5813
quorum-w2r2,node_crash_midrun,write_heavy,0.5792
quorum-w2r2,node_crash_midrun,write_heavy,0.5453
quorum-w2r2,node_crash_midrun,write_heavy,0.5836
quorum-w2r2,node_crash_midrun,write_heavy,0.5216
quorum-w2r2,node_crash_midrun,write_heavy,0.6137
quorum-w2r2,node_crash_midrun,write_heavy,0.6046
quorum-w2r2,node_crash_midrun,write_heavy,0.5783
quorum-w2r2,node_crash_midrun,write_heavy,0.5436
quorum-w2r2,node_crash_midrun,write_heavy,0.5945
quorum-w2r2,node_crash_midrun,write_heavy,0.5586
quorum-w2r2,node_crash_midrun,write_heavy,0.5639
quorum-w2r2,node_crash_midrun,write_heavy,0.6265
quorum-w2r2,node_crash_midrun,write_heavy,0.5539
quorum-w2r2,node_crash_midrun,write_heavy,0.5139
quorum-w2r2,node_crash_midrun,write_heavy,0.6391
quorum-w2r2,node_crash_midrun,write_heavy,1.0577
quorum-w2r2,node_crash_midrun,write_heavy,0.7315
quorum-w2r2,node_crash_midrun,write_heavy,0.6190
quorum-w2r2,node_crash_midrun,write_heavy,0.6097
quorum-w2r2,node_crash_midrun,write_heavy,0.6202
quorum-w2r2,node_crash_midrun,write_heavy,0.5562
quorum-w2r2,node_crash_midrun,write_heavy,0.5440
quorum-w2r2,node_crash_midrun,write_heavy,0.5801
quorum-w2r2,node_crash_midrun,write_heavy,0.6399
quorum-w2r2,node_crash_midrun,write_heavy,0.6042
quorum-w2r2,node_crash_midrun,write_heavy,0.5839
quorum-w2r2,node_crash_midrun,write_heavy,0.5776
quorum-w2r2,node_crash_midrun,write_heavy,0.5618
quorum-w2r2,node_crash_midrun,write_heavy,0.6053
quorum-w2r2,node_crash_midrun,write_heavy,0.5778
quorum-w2r2,node_crash_midrun,write_heavy,0.6517
quorum-w2r2,node_crash_midrun,write_heavy,0.5622
quorum-w2r2,node_crash_midrun,write_heavy,0.6336
quorum-w2r2,node_crash_midrun,write_heavy,0.5540
quorum-w2r2,node_crash_midrun,write_heavy,0.5610
quorum-w2r2,node_crash_midrun,write_heavy,0.5948
quorum-w2r2,node_crash_midrun,write_heavy,1.0861
quorum-w2r2,node_crash_midrun,write_heavy,0.8078
quorum-w2r2,node_crash_midrun,write_heavy,0.6310
quorum-w2r2,node_crash_midrun,write_heavy,0.6047
quorum-w2r2,node_crash_midrun,write_heavy,0.5860
quorum-w2r2,node_crash_midrun,write_heavy,0.5695
quorum-w2r2,node_crash_midrun,write_heavy,0.6395
quorum-w2r2,node_crash_midrun,write_heavy,0.5497
quorum-w2r2,node_crash_midrun,mixed,0.6600
quorum-w2r2,node_crash_midrun,mixed,0.5326
quorum-w2r2,node_crash_midrun,mixed,0.5839
quorum-w2r2,node_crash_midrun,mixed,0.5803
quorum-w2r2,node_crash_midrun,mixed,0.5985
quorum-w2r2,node_crash_midrun,mixed,0.5685
quorum-w2r2,node_crash_midrun,mixed,0.5715
quorum-w2r2,node_crash_midrun,mixed,0.6114
quorum-w2r2,node_crash_midrun,mixed,0.5986
quorum-w2r2,node_crash_midrun,mixed,0.5931
quorum-w2r2,node_crash_midrun,mixed,0.5639
quorum-w2r2,node_crash_midrun,mixed,0.6066
quorum-w2r2,node_crash_midrun,mixed,0.6135
quorum-w2r2,node_crash_midrun,mixed,0.7140
quorum-w2r2,node_crash_midrun,mixed,1.0308
quorum-w2r2,node_crash_midrun,mixed,0.6264
quorum-w2r2,node_crash_midrun,mixed,0.6325
quorum-w2r2,node_crash_midrun,mixed,0.5844
quorum-w2r2,node_crash_midrun,mixed,0.5518
quorum-w2r2,node_crash_midrun,mixed,0.5747
quorum-w2r2,node_crash_midrun,mixed,0.5769
quorum-w2r2,node_crash_midrun,mixed,0.6161
quorum-w2r2,node_crash_midrun,mixed,0.5189
quorum-w2r2,node_crash_midrun,mixed,0.6120
quorum-w2r2,node_crash_midrun,mixed,0.5888
quorum-w2r2,node_crash_midrun,mixed,0.5898
quorum-w2r2,node_crash_midrun,mixed,0.6408
quorum-w2r2,node_crash_midrun,mixed,0.5739
quorum-w2r2,node_crash_midrun,mixed,0.5541
quorum-w2r2,node_crash_midrun,mixed,0.6240
quorum-w2r2,node_crash_midrun,mixed,0.6150
quorum-w2r2,node_crash_midrun,mixed,0.6288
quorum-w2r2,node_crash_midrun,mixed,0.5444
quorum-w2r2,node_crash_midrun,mixed,0.6341
quorum-w2r2,node_crash_midrun,mixed,0.6316
quorum-w2r2,node_crash_midrun,mixed,0.9642
quorum-w2r2,node_crash_midrun,mixed,0.6975
quorum-w2r2,node_crash_midrun,mixed,0.5910
quorum-w2r2,node_crash_midrun,mixed,0.6387
quorum-w2r2,node_crash_midrun,mixed,0.6435
quorum-w2r2,node_crash_midrun,mixed,0.6186
quorum-w2r2,node_crash_midrun,mixed,0.5775
quorum-w2r2,node_crash_midrun,mixed,0.6237
quorum-w2r2,node_crash_midrun,mixed,0.5897
quorum-w2r2,node_crash_midrun,mixed,0.5850
quorum-w2r2,node_crash_midrun,mixed,0.6305
quorum-w2r2,node_crash_midrun,mixed,0.5832
quorum-w2r2,node_crash_midrun,mixed,0.5990
quorum-w2r2,node_crash_midrun,mixed,0.6082
quorum-w2r2,node_crash_midrun,mixed,0.5945
quorum-w2r2,node_crash_midrun,mixed,0.5676
quorum-w2r2,node_crash_midrun,mixed,0.5648
quorum-w2r2,node_crash_midrun,mixed,0.6042
quorum-w2r2,node_crash_midrun,mixed,0.5964
quorum-w2r2,node_crash_midrun,mixed,0.5796
quorum-w2r2,node_crash_midrun,mixed,0.5870
quorum-w2r2,node_crash_midrun,mixed,0.8827
quorum-w2r2,node_crash_midrun,mixed,0.8099
quorum-w2r2,node_crash_midrun,mixed,0.5920
quorum-w2r2,node_crash_midrun,mixed,0.5700
quorum-w2r2,node_crash_midrun,mixed,0.6660
quorum-w2r2,node_crash_midrun,mixed,0.6236
quorum-w2r2,node_crash_midrun,mixed,0.5445
quorum-w2r2,node_crash_midrun,mixed,0.5798
quorum-w2r2,node_crash_midrun,mixed,0.5693
quorum-w2r2,node_crash_midrun,mixed,0.6070
quorum-w2r2,node_crash_midrun,mixed,0.5890
quorum-w2r2,node_crash_midrun,mixed,0.5702
quorum-w2r2,node_crash_midrun,mixed,0.6031
quorum-w2r2,node_crash_midrun,mixed,0.6270
quorum-w2r2,node_crash_midrun,mixed,0.5553
quorum-w2r2,node_crash_midrun,mixed,0.7155
quorum-w2r2,node_crash_midrun,mixed,0.5431
quorum-w2r2,node_crash_midrun,mixed,0.6405
quorum-w2r2,node_crash_midrun,mixed,0.5828
quorum-w2r2,node_crash_midrun,mixed,0.6001
quorum-w2r2,node_crash_midrun,mixed,0.5734
quorum-w2r2,node_crash_midrun,mixed,0.5860
quorum-w2r2,node_crash_midrun,mixed,0.9891
quorum-w2r2,node_crash_midrun,mixed,0.6465
quorum-w2r2,node_crash_midrun,mixed,0.6489
quorum-w2r2,node_crash_midrun,mixed,0.6435
quorum-w2r2,node_crash_midrun,mixed,0.6605
quorum-w2r2,node_crash_midrun,mixed,0.6717
quorum-w2r2,node_crash_midrun,mixed,0.5933
quorum-w2r2,node_crash_midrun,mixed,0.6333
quorum-w2r2,node_crash_midrun,mixed,0.5498
quorum-w2r2,node_crash_midrun,mixed,0.5842
quorum-w2r2,node_crash_midrun,mixed,0.5879
quorum-w2r2,node_crash_midrun,mixed,0.6510
quorum-w2r2,node_crash_midrun,mixed,0.5333
quorum-w2r2,node_crash_midrun,mixed,0.6466
quorum-w2r2,node_crash_midrun,mixed,0.5605
quorum-w2r2,node_crash_midrun,mixed,0.5841
quorum-w2r2,node_crash_midrun,mixed,0.5360
quorum-w2r2,node_crash_midrun,mixed,0.6473
quorum-w2r2,node_crash_midrun,mixed,0.5710
quorum-w2r2,node_crash_midrun,mixed,0.5875
quorum-w2r2,node_crash_midrun,mixed,0.6152
quorum-w2r2,node_crash_midrun,mixed,1.0502
quorum-w2r2,node_crash_midrun,mixed,0.6958
quorum-w2r2,node_crash_midrun,mixed,0.6109
quorum-w2r2,node_crash_midrun,mixed,0.6186
quorum-w2r2,node_crash_midrun,mixed,0.5553
quorum-w2r2,node_crash_midrun,mixed,0.5922
quorum-w2r2,node_crash_midrun,mixed,0.5318
quorum-w2r2,node_crash_midrun,mixed,0.5252
quorum-w2r2,node_crash_midrun,mixed,0.5557
quorum-w2r2,node_crash_midrun,mixed,0.5802
quorum-w2r2,node_crash_midrun,mixed,0.6028
quorum-w2r2,node_crash_midrun,mixed,0.5647
quorum-w2r2,node_crash_midrun,mixed,0.6216
quorum-w2r2,node_crash_midrun,mixed,0.5720
quorum-w2r2,node_crash_midrun,mixed,0.5834
quorum-w2r2,node_crash_midrun,mixed,0.6234
quorum-w2r2,node_crash_midrun,mixed,0.5987
quorum-w2r2,node_crash_midrun,mixed,0.5378
quorum-w2r2,node_crash_midrun,mixed,0.5709
quorum-w2r2,node_crash_midrun,mixed,0.5697
quorum-w2r2,node_crash_midrun,mixed,0.6276
quorum-w2r2,node_crash_midrun,mixed,0.7782
quorum-w2r2,node_crash_midrun,mixed,0.8110
quorum-w2r2,node_crash_midrun,mixed,0.6938
quorum-w2r2,node_crash_midrun,mixed,0.5665
quorum-w2r2,node_crash_midrun,mixed,0.5796
quorum-w2r2,node_crash_midrun,mixed,0.5534
quorum-w2r2,node_crash_midrun,mixed,0.5769
quorum-w2r2,node_crash_midrun,mixed,0.6350
quorum-w2r2,node_crash_midrun,mixed,0.5224
quorum-w2r2,node_crash_midrun,mixed,0.6234
quorum-w2r2,node_crash_midrun,mixed,0.5924
quorum-w2r2,node_crash_midrun,mixed,0.5842
quorum-w2r2,node_crash_midrun,mixed,0.6106
quorum-w2r2,node_crash_midrun,mixed,0.5771
quorum-w2r2,node_crash_midrun,mixed,0.6094
quorum-w2r2,node_crash_midrun,mixed,0.5564
quorum-w2r2,node_crash_midrun,mixed,0.6344
quorum-w2r2,node_crash_midrun,mixed,0.5994
quorum-w2r2,node_crash_midrun,mixed,0.6051
quorum-w2r2,node_crash_midrun,mixed,0.6053
quorum-w2r2,node_crash_midrun,mixed,0.5971
quorum-w2r2,node_crash_midrun,mixed,0.9744
quorum-w2r2,node_crash_midrun,mixed,0.7496
quorum-w2r2,node_crash_midrun,mixed,0.5872
quorum-w2r2,node_crash_midrun,mixed,0.6137
quorum-w2r2,node_crash_midrun,mixed,0.5449
quorum-w2r2,node_crash_midrun,mixed,0.6215
quorum-w2r2,node_crash_midrun,mixed,0.6076
quorum-w2r2,node_crash_midrun,mixed,0.5912
quorum-w2r2,node_crash_midrun,mixed,0.5700
quorum-w2r2,node_crash_midrun,mixed,0.5972
quorum-w2r2,node_crash_midrun,mixed,0.5605
quorum-w2r2,node_crash_midrun,mixed,0.6088
quorum-w2r2,node_crash_midrun,mixed,0.6154
quorum-w2r2,node_crash_midrun,mixed,0.4936
quorum-w2r2,node_crash_midrun,mixed,0.5777
quorum-w2r2,node_crash_midrun,mixed,0.5480
quorum-w2r2,node_crash_midrun,mixed,0.5953
quorum-w2r2,node_crash_midrun,mixed,0.5557
quorum-w2r2,node_crash_midrun,mixed,0.6537
quorum-w2r2,node_crash_midrun,mixed,0.5683
quorum-w2r2,node_crash_midrun,mixed,0.5738
quorum-w2r2,node_crash_midrun,mixed,0.5204
quorum-w2r2,node_crash_midrun,mixed,0.5938
quorum-w2r2,node_crash_midrun,mixed,0.9942
quorum-w2r2,node_crash_midrun,mixed,0.6863
quorum-w2r2,node_crash_midrun,mixed,0.5608
quorum-w2r2,node_crash_midrun,mixed,0.5498
quorum-w2r2,node_crash_midrun,mixed,0.6183
quorum-w2r2,node_crash_midrun,mixed,0.5825
quorum-w2r2,node_crash_midrun,mixed,0.5744
quorum-w2r2,node_crash_midrun,mixed,0.5254
quorum-w2r2,node_crash_midrun,mixed,0.5382
quorum-w2r2,node_crash_midrun,mixed,0.5414
quorum-w2r2,node_crash_midrun,mixed,0.5827
quorum-w2r2,node_crash_midrun,mixed,0.6271
quorum-w2r2,node_crash_midrun,mixed,0.5623
quorum-w2r2,node_crash_midrun,mixed,0.5585
quorum-w2r2,node_crash_midrun,mixed,0.5668
quorum-w2r2,node_crash_midrun,mixed,0.6367
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6916
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7748
quorum-w2r2,stale_follower_read_repair,read_heavy,0.5749
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6513
quorum-w2r2,stale_follower_read_repair,read_heavy,1.2717
quorum-w2r2,stale_follower_read_repair,read_heavy,0.9224
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6836
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6681
quorum-w2r2,stale_follower_read_repair,read_heavy,0.5416
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6413
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7120
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7651
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7795
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8169
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7301
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7505
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7390
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6296
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6555
quorum-w2r2,stale_follower_read_repair,read_heavy,0.5695
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8228
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6733
quorum-w2r2,stale_follower_read_repair,read_heavy,1.1173
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7339
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6816
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7247
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8203
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7286
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7334
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6414
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7452
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6540
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6471
quorum-w2r2,stale_follower_read_repair,read_heavy,0.5861
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6730
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7507
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6389
quorum-w2r2,stale_follower_read_repair,read_heavy,0.5857
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7165
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6054
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7222
quorum-w2r2,stale_follower_read_repair,read_heavy,1.1519
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8075
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7854
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7245
quorum-w2r2,stale_follower_read_repair,read_heavy,0.5903
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7030
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7055
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7772
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7425
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7463
quorum-w2r2,stale_follower_read_repair,read_heavy,0.5881
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6855
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8033
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6470
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6507
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7162
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7801
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8049
quorum-w2r2,stale_follower_read_repair,read_heavy,1.1651
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7625
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6576
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7502
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8081
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6868
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6265
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7966
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7405
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7061
quorum-w2r2,stale_follower_read_repair,read_heavy,0.5368
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8736
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8525
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7273
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6915
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8711
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7068
quorum-w2r2,stale_follower_read_repair,read_heavy,1.0181
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7338
quorum-w2r2,stale_follower_read_repair,read_heavy,0.5728
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6008
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7382
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7084
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7723
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7332
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7082
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6595
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7582
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7250
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6670
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8312
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8399
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7797
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6276
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6583
quorum-w2r2,stale_follower_read_repair,read_heavy,1.0531
quorum-w2r2,stale_follower_read_repair,read_heavy,0.9555
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8494
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7565
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7481
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7123
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7380
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7773
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7840
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7174
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7232
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7798
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7436
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7199
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8081
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7081
quorum-w2r2,stale_follower_read_repair,read_heavy,0.5443
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6906
quorum-w2r2,stale_follower_read_repair,read_heavy,1.2997
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7763
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8004
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8152
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7864
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8509
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7925
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7103
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6772
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7630
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7729
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7872
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7648
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6845
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8333
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7299
quorum-w2r2,stale_follower_read_repair,read_heavy,1.1682
quorum-w2r2,stale_follower_read_repair,read_heavy,0.9295
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8836
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8075
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8055
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6896
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6962
quorum-w2r2,stale_follower_read_repair,read_heavy,0.8657
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7203
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7428
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7782
quorum-w2r2,stale_follower_read_repair,read_heavy,0.6775
quorum-w2r2,stale_follower_read_repair,read_heavy,0.5780
quorum-w2r2,stale_follower_read_repair,read_heavy,0.7791
